"CUST_ID","LAST_NAME","FIRST_NAME","EMAIL","STREET_ADDRESS","POSTAL_CODE","CITY","STATE_PROVINCE","COUNTRY","COUNTRY_CODE","CONTINENT","YRS_CUSTOMER","PROMOTION_RESPONSE","LOC_LAT","LOC_LONG","AGE","COMMUTE_DISTANCE","CREDIT_BALANCE","EDUCATION","FULL_TIME","GENDER","HOUSEHOLD_SIZE","INCOME","INCOME_LEVEL","INSUFF_FUNDS_INCIDENTS","JOB_TYPE","LATE_MORT_RENT_PMTS","MARITAL_STATUS","MORTGAGE_AMT","NUM_CARS","NUM_MORTGAGES","PET","RENT_OWN","SEGMENT_ID","WORK_EXPERIENCE","YRS_CURRENT_EMPLOYER","YRS_RESIDENCE"
1360274,"Fagatti","Dharmasindhu","dharmasindhu.fagatti@oraclemail.com","6 Via Lazzaro Papi","20135","Milano","Milano","Italy","IT","Europe",9,0,45.45017,9.20678,49,18,126,"Bachelors","Yes","Male",2,86551,"D: 70,000 - 89,999",0,"Sales",0,"M",190000,1,1,"Cat","Own",6,29,7,4
1359758,"Ganganelli","Kanksa","kanksa.ganganelli@oraclemail.com","54 Viale Leonardo Da Vinci","44029","Lido Di Spina","Ferrara","Italy","IT","Europe",3,0,44.65022,12.24828,38,2,356,"Associates","No","Female",5,51118.5,"C: 50,000 - 69,999",0,"Professional",2,"M",0,1,0,"Unknown","Rent",3,6,3,3
1360278,"Chiaudani","Bimbaka","bimbaka.chiaudani@oraclemail.com","60 Via Luigi Russo","57121","Livorno","Livorno","Italy","IT","Europe",7,0,43.57168,10.33514,47,1,137,"Associates","Yes","Male",4,28834.8,"A: Below 30,000",2,"Business",2,"M",270000,1,1,"Cat","Own",6,16,14,17
1360892,"Scaduto","Aroga","aroga.scaduto@oraclemail.com","Via San Michele","31100","Treviso","Treviso","Italy","IT","Europe",2,0,45.66584,12.24679,32,0,71,"Doctorate","","Female",5,126232.5,"F: Above 110,000",1,"Professional",2,"M",310000,2,1,"Other","Own",3,13,,2
1345752,"Peretti","Lyle","lyle.peretti@oraclemail.com","Via Pulsano","87045","Tessano","Cosenza","Italy","IT","Europe",2,0,39.2618,16.24047,53,21,459,"Bachelors","Yes","Male",5,19919.5,"A: Below 30,000",0,"Labor",1,"M",140000,2,2,"Dog","Own",6,25,8,18
1355730,"Medici","Henrietta","henrietta.medici@oraclemail.com","1 Via Giuseppe Verdi","21020","Bodio Lomnago","Varese","Italy","IT","Europe",4,0,45.79059,8.74628,29,4,946,"LessThanHS","No","Female",3,29568,"A: Below 30,000",0,"Business",0,"M",0,1,0,"Unknown","Rent",3,9,3,1
1355737,"Bogliolo","Moises","moises.bogliolo@oraclemail.com","4 Via Guido Reni","00196","Roma","Roma","Italy","IT","Europe",5,0,41.92838,12.46784,35,7,441,"Bachelors","No","Male",3,100874.28,"E: 90,000 - 109,999",3,"Science/Tech",3,"M",250000,2,1,"Other","Own",3,6,6,5
1355745,"Albarello","Ami","ami.albarello@oraclemail.com","39 Via Vittorio Emanuele","24020","Castione Della Presolana","Bergamo","Italy","IT","Europe",5,0,45.9074,10.03486,38,8,288,"Bachelors","No","Female",3,109440,"E: 90,000 - 109,999",0,"Professional",0,"M",0,2,0,"Unknown","Rent",3,10,3,5
1348964,"Di Centa","Abdhisayana","abdhisayana.di centa@oraclemail.com","8 Via Roma","30029","San Stino Di Livenza","Venezia","Italy","IT","Europe",5,0,45.73004,12.68117,32,11,264,"Bachelors","No","Male",3,115758,"F: Above 110,000",1,"Sales",0,"M",250000,2,1,"Other","Own",3,1,1,5
1347596,"Belmondo","Udo","udo.belmondo@oraclemail.com","12 Via Roma","12040","Margarita","Cuneo","Italy","IT","Europe",6,0,44.40243,7.68422,45,25,71,"Doctorate","Yes","Male",7,115233,"F: Above 110,000",0,"Professional",0,"M",50000,2,2,"Dog","Own",6,17,10,6
1354403,"Liotta","Divyacaksus","divyacaksus.liotta@oraclemail.com","Via Di Santa Costanza","00198","Roma","Roma","Italy","IT","Europe",5,0,41.92279,12.51343,27,1,253,"Doctorate","No","Male",5,57914,"C: 50,000 - 69,999",1,"Sales",5,"M",0,2,0,"Other","Rent",3,7,3,3
1347606,"Perri","Marquis","marquis.perri@oraclemail.com","Via Aurelia","55047","Querceta","Lucca","Italy","IT","Europe",6,0,43.97811,10.19857,49,30,303,"Bachelors","Yes","Male",1,36722.4,"B: 30,000 - 49,999",0,"Business",3,"S",160000,1,1,"Unknown","Own",6,6,1,18
1350697,"Gaghiardi","Ambastha","ambastha.gaghiardi@oraclemail.com","10 Via Dei Mille","23891","Barzanò","Lecco","Italy","IT","Europe",2,0,45.73729,9.31532,31,5,441,"Bachelors","No","Male",3,94669.2,"E: 90,000 - 109,999",1,"Administrative",0,"M",310000,1,1,"Dog","Own",3,12,4,2
1381251,"Luporini","Numbers","numbers.luporini@oraclemail.com","12 Piazza Vittorio Emanuele Ii","14013","Monale","Asti","Italy","IT","Europe",2,0,44.93551,8.07191,51,30,8,"Doctorate","Yes","Male",7,78446.16,"D: 70,000 - 89,999",2,"Science/Tech",3,"M",160000,2,2,"Other","Own",6,12,12,20
1351837,"Acquaviva","Dhulipala","dhulipala.acquaviva@oraclemail.com","35 Via Giuseppe Mazzini","26861","Retegno","Lodi","Italy","IT","Europe",3,0,45.15097,9.69836,22,1,723,"Masters","No","Female",4,44670,"B: 30,000 - 49,999",0,"Business",4,"M",0,1,0,"Unknown","Rent",3,3,1,2
1351846,"Pedrazzini","Ajitanatha","ajitanatha.pedrazzini@oraclemail.com","Via Ciro Fabbroni","50062","Dicomano","Firenze","Italy","IT","Europe",1,0,43.8896,11.52007,30,1,377,"Masters","No","Male",4,86700,"D: 70,000 - 89,999",0,"Professional",4,"M",0,2,0,"Unknown","Rent",4,4,2,2
1334377,"Carpaccio","Mohamed","mohamed.carpaccio@oraclemail.com","Corso Giuseppe Mazzini","84013","Cava De' Tirreni","Salerno","Italy","IT","Europe",4,0,40.711,14.70058,54,20,94,"Masters","Yes","Male",3,42808.5,"B: 30,000 - 49,999",0,"Labor",0,"M",360000,2,2,"Other","Own",6,31,9,14
1357069,"Terzani","Malvin","malvin.terzani@oraclemail.com","Piazza Umberto I","73042","Casarano","Lecce","Italy","IT","Europe",4,0,40.00767,18.16274,27,3,122,"Doctorate","No","Male",5,83587,"D: 70,000 - 89,999",1,"Sales",2,"M",0,1,0,"Other","Rent",3,3,3,3
1350280,"Valli","Valentin","valentin.valli@oraclemail.com","3 Via Mercato","20121","Milano","Milano","Italy","IT","Europe",8,0,45.47119,9.18425,51,20,187,"High School","Yes","Male",3,24915.6,"A: Below 30,000",1,"Business",1,"M",130000,2,2,"Dog","Own",6,10,10,16
1352400,"Goro","Leondrea","leondrea.goro@oraclemail.com","13 Corso Giuseppe Piccolo","71020","Rocchetta Sant'Antonio","Foggia","Italy","IT","Europe",5,0,41.10181,15.45864,25,7,499,"Masters","No","Female",4,134509.5,"F: Above 110,000",0,"Professional",1,"M",0,1,0,"Unknown","Rent",3,1,1,2
1350282,"Omoboni","Bhumimitra","bhumimitra.omoboni@oraclemail.com","437 Via Del Porto","10022","Motta","Torino","Italy","IT","Europe",10,0,44.83643,7.67041,49,14,396,"Bachelors","Yes","Male",5,23137.2,"A: Below 30,000",0,"Administrative",3,"M",280000,2,2,"Other","Own",6,23,7,18
1352401,"Fisichella","Xue-Liang","xue-liang.fisichella@oraclemail.com","21 Via Degli Asi","37127","Avesa","Verona","Italy","IT","Europe",3,0,45.47086,10.98745,26,8,421,"LessThanHS","No","Male",3,52970.4,"C: 50,000 - 69,999",0,"Administrative",0,"M",0,2,0,"Unknown","Rent",3,4,1,1
1350798,"De Meo","Jalada","jalada.de meo@oraclemail.com","Via Convento","64041","Coccioni","Teramo","Italy","IT","Europe",4,0,42.48455,13.71198,47,10,269,"Doctorate","Yes","Male",7,61864,"C: 50,000 - 69,999",2,"Skilled",1,"M",220000,2,2,"Dog","Own",6,20,9,20
1354650,"Sonnino","Eliane","eliane.sonnino@oraclemail.com","217 Viale Romagna","48125","Lido Di Savio","Ravenna","Italy","IT","Europe",4,0,44.3105,12.34408,30,0,345,"LessThanHS","","Female",3,19520,"A: Below 30,000",3,"None",3,"M",0,1,0,"Other","Rent",3,2,,1
1353975,"Sacchi","Jocelin","jocelin.sacchi@oraclemail.com","7 Piazza Fratelli Rosselli","58100","Grosseto","Grosseto","Italy","IT","Europe",3,0,42.76362,11.11216,35,10,55,"Masters","No","Female",4,34397,"B: 30,000 - 49,999",2,"Labor",4,"M",0,2,0,"Unknown","Rent",3,3,3,3
1380820,"Palmarocchi","Matty","matty.palmarocchi@oraclemail.com","Piazza Curzio Desideri","57025","Populonia","Livorno","Italy","IT","Europe",5,0,42.9898,10.49142,35,7,46,"High School","Yes","Female",4,55172,"C: 50,000 - 69,999",1,"Services",1,"M",250000,2,1,"Dog","Own",3,8,2,5
1376982,"Sensini","Adila","adila.sensini@oraclemail.com","176 Via Aldo Moro","96012","Avola","Siracusa","Italy","IT","Europe",1,0,36.91278,15.1521,30,0,436,"Masters","","Female",4,88058,"D: 70,000 - 89,999",1,"Sales",1,"M",0,2,0,"Other","Rent",3,0,,2
1376469,"Ralli","Abhiruci","abhiruci.ralli@oraclemail.com","29 Viale Giacomo Matteotti","18100","Imperia","Imperia","Italy","IT","Europe",1,0,43.87817,8.01604,37,4,228,"LessThanHS","No","Male",3,8985,"A: Below 30,000",0,"Professional",0,"M",0,2,0,"Unknown","Rent",3,13,3,1
1376470,"Canio","Liliana","liliana.canio@oraclemail.com","16 Via Francesco Ferrucci","20145","Milano","Milano","Italy","IT","Europe",1,0,45.47868,9.16303,35,8,185,"Doctorate","Yes","Female",5,82767,"D: 70,000 - 89,999",1,"Sales",2,"M",330000,2,1,"Dog","Own",3,15,2,1
1310687,"Tofoli","Ansansa","ansansa.tofoli@oraclemail.com","19 Via Dei Valtorta","20127","Milano","Milano","Italy","IT","Europe",1,0,45.49929,9.22289,27,1,419,"Masters","No","Male",4,138384,"F: Above 110,000",1,"Business",1,"M",0,2,0,"Other","Rent",3,8,2,2
1338638,"Assemani","Kacangala","kacangala.assemani@oraclemail.com","2954 Calle Del Morion","30122","Venezia","Venezia","Italy","IT","Europe",2,0,45.43735,12.34744,28,3,209,"Doctorate","No","Male",5,87224.4,"D: 70,000 - 89,999",0,"Business",2,"M",0,1,0,"Unknown","Rent",3,8,3,3
1297330,"Galvanoni","Ekta","ekta.galvanoni@oraclemail.com","Strada Dei Campi","39050","San Paolo","Bolzano","Italy","IT","Europe",8,0,46.4752,11.26239,50,23,187,"High School","Yes","Male",3,3301.5,"A: Below 30,000",1,"Professional",3,"M",250000,2,2,"Other","Own",6,26,14,16
1338639,"Fittipaldi","Selma","selma.fittipaldi@oraclemail.com","Viale Alcione","66023","Francavilla Al Mare","Chieti","Italy","IT","Europe",2,0,42.44295,14.25533,31,0,409,"High School","","Female",4,78045.6,"D: 70,000 - 89,999",1,"Business",1,"M",310000,1,1,"Other","Own",3,8,,2
1297331,"Carracci","Anudatta","anudatta.carracci@oraclemail.com","Piazza Alpini","25040","Gianico","Brescia","Italy","IT","Europe",1,0,45.86464,10.18176,42,32,230,"Associates","Yes","Male",4,48524,"B: 30,000 - 49,999",0,"Sales",0,"M",0,1,0,"Unknown","Rent",6,23,7,17
1342178,"Rampolla","Fayme","fayme.rampolla@oraclemail.com","93 Via Benedetto Cairoli","70122","Bari","Bari","Italy","IT","Europe",1,0,41.12307,16.86714,25,0,1184,"Doctorate","","Female",5,90559.2,"E: 90,000 - 109,999",1,"Business",2,"M",0,2,0,"Other","Rent",3,6,,3
1307533,"Bordiga","Tomey","tomey.bordiga@oraclemail.com","9 Via Paganella","38010","Andalo","Trento","Italy","IT","Europe",5,0,46.16448,11.00461,44,32,61,"High School","Yes","Male",1,6252,"A: Below 30,000",1,"Professional",2,"S",0,1,0,"Unknown","Rent",6,7,3,19
1349715,"Buzzacarina","Devery","devery.buzzacarina@oraclemail.com","3 Via Trinità Degli Spagnoli","80132","Napoli","Napoli","Italy","IT","Europe",1,0,40.83974,14.24829,32,8,41,"Doctorate","No","Male",5,119950.5,"F: Above 110,000",1,"Professional",2,"M",330000,2,1,"Dog","Own",3,8,3,1
1349722,"Bea","Yahiya","yahiya.bea@oraclemail.com","Via Pietro Nenni","00065","Fiano Romano","Roma","Italy","IT","Europe",5,0,42.16597,12.58875,32,12,500,"Doctorate","No","Male",5,119594.4,"F: Above 110,000",0,"Business",2,"M",0,1,0,"Unknown","Rent",3,10,7,5
1308080,"Pignatelli","Hiral","hiral.pignatelli@oraclemail.com","60 Via Umberto I","95129","Catania","Catania","Italy","IT","Europe",3,0,37.51127,15.08744,42,37,96,"LessThanHS","Yes","Male",2,49907.2,"B: 30,000 - 49,999",0,"Services",2,"M",130000,1,1,"Cat","Own",6,19,5,15
1349734,"Giaconi","Olivia","olivia.giaconi@oraclemail.com","65 Via Roma","07010","Anela","Sassari","Italy","IT","Europe",4,0,40.44266,9.05703,32,4,103,"Masters","No","Female",4,88123.5,"D: 70,000 - 89,999",0,"Professional",4,"M",0,2,0,"Unknown","Rent",3,9,1,9
1326982,"Bartoccini","Ayuba","ayuba.bartoccini@oraclemail.com","Via Atenea","92100","Agrigento","Agrigento","Italy","IT","Europe",10,0,37.31095,13.57792,53,10,3,"Bachelors","Yes","Male",1,145228.5,"F: Above 110,000",0,"Professional",0,"S",100000,1,1,"Unknown","Own",6,25,1,10
1349762,"Stallone","Sewa","sewa.stallone@oraclemail.com","Via Industriale","25020","Seniga","Brescia","Italy","IT","Europe",5,0,45.24756,10.1776,33,5,244,"High School","No","Male",4,100888.5,"E: 90,000 - 109,999",1,"Professional",1,"M",250000,2,1,"Other","Own",3,7,7,5
1349763,"Ridolfi","Burdett","burdett.ridolfi@oraclemail.com","40 Via Martiri Della Libertà","31100","Treviso","Treviso","Italy","IT","Europe",3,0,45.66519,12.2469,27,9,22,"Doctorate","No","Non-binary",5,98669,"E: 90,000 - 109,999",1,"Skilled",2,"M",0,1,0,"Other","Rent",3,8,3,3
1354925,"Amico","Xiao-Ying","xiao-ying.amico@oraclemail.com","4425 Campiello Querini","30122","Venezia","Venezia","Italy","IT","Europe",5,0,45.43653,12.34075,24,6,61,"Bachelors","Yes","Female",3,30273,"B: 30,000 - 49,999",1,"Skilled",3,"M",0,2,0,"Other","Rent",3,5,2,1
1326989,"Fonzio","Asruta","asruta.fonzio@oraclemail.com","11 Via Claudio Monteverdi","36100","Vicenza","Vicenza","Italy","IT","Europe",1,0,45.53973,11.51578,54,39,175,"Masters","Yes","Male",1,103635.6,"E: 90,000 - 109,999",0,"Business",0,"S",0,1,0,"Unknown","Rent",6,11,6,11
1354935,"Basalini","Erika","erika.basalini@oraclemail.com","12 Via Montebello","58100","Grosseto","Grosseto","Italy","IT","Europe",3,0,42.76212,11.11339,33,0,61,"High School","","Female",4,1338,"A: Below 30,000",1,"Skilled",1,"M",290000,2,1,"Other","Own",3,8,,3
1341996,"Ferrua","Ambali","ambali.ferrua@oraclemail.com","52 Via Giuseppe Garibaldi","50067","Rignano Sull'Arno","Firenze","Italy","IT","Europe",3,0,43.72189,11.45118,35,3,133,"Masters","No","Female",4,145960.5,"F: Above 110,000",0,"Professional",1,"M",0,2,0,"Unknown","Rent",3,7,1,3
1326991,"Bussotti","Dipen","dipen.bussotti@oraclemail.com","5 Via Carlo Porta","20121","Milano","Milano","Italy","IT","Europe",3,0,45.47402,9.19419,51,19,181,"High School","Yes","Male",6,6341,"A: Below 30,000",0,"Sales",0,"M",230000,1,1,"Unknown","Own",6,4,4,19
1334370,"Paravicini","Rajender","rajender.paravicini@oraclemail.com","Via Emanuele Gianturco","80077","Ischia Porto","Napoli","Italy","IT","Europe",5,0,40.7413,13.95345,26,4,640,"High School","No","Male",4,27294,"A: Below 30,000",2,"Professional",4,"M",0,1,0,"Unknown","Rent",4,2,1,2
1327514,"Tedeschi","Oskar","oskar.tedeschi@oraclemail.com","Piazza Vittorio Emanuele Ii","87010","Sant'Agata Di Esaro","Cosenza","Italy","IT","Europe",8,0,39.62014,15.98305,41,12,291,"Bachelors","Yes","Male",5,37475,"B: 30,000 - 49,999",0,"Skilled",3,"M",260000,2,2,"Other","Own",6,3,3,18
1346309,"Perfelti","Payton","payton.perfelti@oraclemail.com","Via Alla Salara","64027","Sant'Omero","Teramo","Italy","IT","Europe",2,0,42.79278,13.79999,28,0,122,"Masters","","Female",4,142450.5,"F: Above 110,000",1,"Professional",1,"M",0,2,0,"Other","Rent",3,4,,2
1327485,"Alicata","Jolie","jolie.alicata@oraclemail.com","45 Strada Farnesiana","29122","Piacenza","Piacenza","Italy","IT","Europe",7,0,45.0391,9.70864,50,13,146,"Doctorate","Yes","Male",4,121302,"F: Above 110,000",0,"Professional",0,"M",270000,1,1,"Unknown","Own",6,7,7,12
1334933,"Riano","Margot","margot.riano@oraclemail.com","Via Carrarese","35028","Piove Di Sacco","Padova","Italy","IT","Europe",4,0,45.30074,12.02943,23,0,525,"Doctorate","","Female",5,34466.5,"B: 30,000 - 49,999",3,"Labor",5,"M",0,1,0,"Other","Rent",3,1,,3
1296256,"Pietramellana","Hicham","hicham.pietramellana@oraclemail.com","94 Corso Gelone","96100","Siracusa","Siracusa","Italy","IT","Europe",1,0,37.07147,15.28303,46,4,173,"Associates","Yes","Male",4,36538.8,"B: 30,000 - 49,999",0,"Business",0,"M",0,1,0,"Unknown","Rent",6,11,11,17
1297354,"Zerman","Yu","yu.zerman@oraclemail.com","24 Via Martinelli Foscarini","21051","Arcisate","Varese","Italy","IT","Europe",3,0,45.86189,8.85963,48,40,295,"Masters","Yes","Male",1,65721,"C: 50,000 - 69,999",0,"Sales",0,"S",0,1,0,"Unknown","Rent",6,14,1,19
1297364,"Lulli","Damya","damya.lulli@oraclemail.com","14 Via Del Vantaggio","00186","Roma","Roma","Italy","IT","Europe",4,0,41.90862,12.47552,44,0,65,"Doctorate","Yes","Male",7,99981.6,"E: 90,000 - 109,999",0,"Business",0,"M",480000,2,2,"Other","Own",6,24,11,9
1343267,"Mariani","Animesa","animesa.mariani@oraclemail.com","224 Via Tommaso Cannizzaro","98122","Messina","Messina","Italy","IT","Europe",1,0,38.19046,15.54836,32,12,72,"Bachelors","No","Male",3,65483.2,"C: 50,000 - 69,999",1,"Services",0,"M",330000,2,1,"Other","Own",3,9,3,1
1296851,"Lucciardi","Bahumulya","bahumulya.lucciardi@oraclemail.com","16 Via Giulia","57022","Bolgheri","Livorno","Italy","IT","Europe",1,0,43.23386,10.6184,46,4,424,"Masters","Yes","Male",1,82249.5,"D: 70,000 - 89,999",1,"Professional",2,"S",0,1,0,"Unknown","Rent",6,21,5,19
1357609,"Bardi","Petros","petros.bardi@oraclemail.com","Via Strada Prov. Villacaccia","33032","Bertiolo","Udine","Italy","IT","Europe",5,0,45.95109,13.05613,35,6,136,"Masters","No","Male",4,114754.8,"F: Above 110,000",0,"Business",1,"M",0,2,0,"Unknown","Rent",3,15,7,5
1357613,"Bonaiuncta","Camar","camar.bonaiuncta@oraclemail.com","40 Via Pietro Pompilio Rodotà","00139","Cesarina","Roma","Italy","IT","Europe",2,0,41.97665,12.56421,36,11,399,"LessThanHS","No","Male",3,1237.2,"A: Below 30,000",0,"Business",0,"M",0,2,0,"Unknown","Rent",3,5,4,7
1350246,"Modano","Blaine","blaine.modano@oraclemail.com","Via Roma","64014","Villa Rosa","Teramo","Italy","IT","Europe",9,0,42.85004,13.91655,46,40,318,"LessThanHS","Yes","Male",1,12415.5,"A: Below 30,000",0,"Professional",0,"S",0,1,0,"Unknown","Rent",6,25,7,15
1357254,"Orlando","Zhasmen","zhasmen.orlando@oraclemail.com","Via Leonardo Da Vinci","57025","Piombino","Livorno","Italy","IT","Europe",3,0,42.92356,10.52473,27,8,1052,"LessThanHS","No","Male",3,6068.5,"A: Below 30,000",0,"Labor",0,"M",0,2,0,"Unknown","Rent",3,1,1,1
1350814,"Savelli","Vsemayr","vsemayr.savelli@oraclemail.com","212 Via Dell'Istria","34149","Trieste","Trieste","Italy","IT","Europe",4,0,45.62645,13.79486,41,22,56,"Doctorate","Yes","Male",7,54160,"C: 50,000 - 69,999",0,"Labor",0,"M",140000,2,2,"Dog","Own",6,15,9,9
1360270,"Respigli","Vasyl","vasyl.respigli@oraclemail.com","Via Del Padreterno","47864","Pennabilli","Rimini","Italy","IT","Europe",5,0,43.81791,12.26184,30,8,380,"Doctorate","No","Male",5,144787.5,"F: Above 110,000",1,"Professional",2,"M",0,2,0,"Other","Rent",3,6,3,3
1350815,"Vallore","Arnold","arnold.vallore@oraclemail.com","10 Via Privata Maddalena Conti","17021","Alassio","Savona","Italy","IT","Europe",9,0,44.00226,8.16837,50,6,26,"Associates","Yes","Male",4,31468.5,"B: 30,000 - 49,999",2,"Professional",2,"M",0,1,0,"Unknown","Rent",6,17,8,17
1340469,"Palumbo","Danavira","danavira.palumbo@oraclemail.com","42 Via Traunreut","00048","Nettuno","Roma","Italy","IT","Europe",5,0,41.45624,12.67676,44,11,176,"Doctorate","Yes","Male",1,86923,"D: 70,000 - 89,999",0,"Sales",0,"S",0,1,0,"Unknown","Rent",6,17,5,15
1360363,"Bertoletti","Adityasena","adityasena.bertoletti@oraclemail.com","Via Virgilio","00071","Pomezia","Roma","Italy","IT","Europe",5,0,41.66725,12.50336,33,10,118,"High School","Yes","Male",1,9460,"A: Below 30,000",1,"Sales",1,"S",0,1,0,"Unknown","Rent",4,3,3,3
1364507,"L'Archibudelli","Isaac","isaac.l'archibudelli@oraclemail.com","13 Piazza Giuseppe Pellicciari","70024","Gravina In Puglia","Bari","Italy","IT","Europe",4,0,40.81616,16.41441,29,26,404,"Bachelors","Yes","Male",1,67257,"C: 50,000 - 69,999",0,"Skilled",0,"S",238000,1,1,"Dog","Own",4,5,1,1
1371202,"Ortelli","Carlos","carlos.ortelli@oraclemail.com","Corso Cosenza","10134","Torino","Torino","Italy","IT","Europe",5,0,45.03469,7.64334,25,9,782,"Masters","Yes","Male",1,77839.2,"D: 70,000 - 89,999",1,"Business",1,"S",0,1,0,"Unknown","Rent",4,3,2,2
1380041,"Pitzi","Leron","leron.pitzi@oraclemail.com","30 Via Ruggero Bonghi","00184","Roma","Roma","Italy","IT","Europe",5,0,41.89043,12.50052,39,1,424,"Masters","Yes","Male",1,95247.2,"E: 90,000 - 109,999",1,"Services",1,"S",214000,1,1,"Unknown","Own",4,4,3,3
1380042,"Jaconelli","Baru","baru.jaconelli@oraclemail.com","32 Via Andreas Hofer","39010","Nalles","Bolzano","Italy","IT","Europe",6,0,46.53947,11.20526,25,2,958,"Doctorate","Yes","Male",1,129693.72,"F: Above 110,000",2,"Science/Tech",2,"S",214000,1,1,"Dog","Own",4,6,3,3
1380577,"Loria","Reinhold","reinhold.loria@oraclemail.com","25 Via Giuseppe Verdi","80022","Arzano","Napoli","Italy","IT","Europe",5,0,40.91126,14.27414,34,11,97,"Masters","Yes","Male",1,100792.8,"E: 90,000 - 109,999",1,"Business",1,"S",0,1,0,"Unknown","Rent",4,11,9,4
1380582,"Belmondo","Uryaghel","uryaghel.belmondo@oraclemail.com","27 Via John Davison Rockefeller","09126","Cagliari","Cagliari","Italy","IT","Europe",5,0,39.20398,9.13657,38,18,680,"High School","Yes","Male",1,6477.12,"A: Below 30,000",1,"Science/Tech",1,"S",214000,1,1,"Unknown","Own",4,11,3,3
1381252,"Nardone","Aurélien","aurélien.nardone@oraclemail.com","24 Via Cesare Battisti","46037","Roncoferraro","Mantova","Italy","IT","Europe",6,0,45.13504,10.95349,37,15,221,"Doctorate","Yes","Male",1,107689,"E: 90,000 - 109,999",2,"None",2,"S",202000,1,1,"Dog","Own",4,2,2,4
1360272,"Lusieri","Aydan","aydan.lusieri@oraclemail.com","184 Via D'Amico","95131","Catania","Catania","Italy","IT","Europe",3,0,37.50865,15.09828,22,0,330,"Doctorate","","Female",5,95757.6,"E: 90,000 - 109,999",1,"Services",2,"M",0,1,0,"Other","Rent",3,2,,3
1345773,"Panciroli","Dhruvasva","dhruvasva.panciroli@oraclemail.com","25 Via Capitano Sora","24044","Dalmine","Bergamo","Italy","IT","Europe",8,0,45.65037,9.61013,42,0,104,"Doctorate","Yes","Male",7,92713.2,"E: 90,000 - 109,999",0,"Business",0,"M",130000,2,2,"Other","Own",6,7,5,3
1351342,"Godori","Justin","justin.godori@oraclemail.com","10 Via Roma","42121","Reggio Nell'Emilia","Reggio Nell'Emilia","Italy","IT","Europe",2,0,44.69882,10.63395,43,18,35,"Doctorate","Yes","Male",1,178429.5,"F: Above 110,000",0,"Professional",0,"S",120000,1,1,"Unknown","Own",6,22,6,12
1355751,"Greco","Auttamika","auttamika.greco@oraclemail.com","Via Sebastiano Caboto","20144","Milano","Milano","Italy","IT","Europe",3,0,45.46177,9.15551,26,0,1095,"Doctorate","No","Male",5,184126.8,"F: Above 110,000",0,"Science/Tech",2,"M",0,1,0,"Unknown","Rent",3,2,2,3
1356118,"Fioroli","Terrance","terrance.fioroli@oraclemail.com","170 Via Dante Alighieri","70019","Triggiano","Bari","Italy","IT","Europe",1,0,41.06547,16.92657,32,1,408,"LessThanHS","No","Male",3,58311,"C: 50,000 - 69,999",0,"Professional",0,"M",0,2,0,"Unknown","Rent",3,10,3,1
1351344,"Altichioro","Erzhan","erzhan.altichioro@oraclemail.com","9 Viuzzo Delle Case Nuove","50143","Firenze","Firenze","Italy","IT","Europe",4,0,43.76564,11.19853,48,22,106,"High School","Yes","Male",1,45503,"B: 30,000 - 49,999",1,"Skilled",1,"S",140000,1,1,"Unknown","Own",6,25,5,16
